area,rooms,floor,total_floors,year,price
48.0,2,3,9,1982,6557000.0
28.7,1,2,5,1976,3866000.0
67.3,2,5,9,1985,9702000.0
60.3,2,3,12,2015,9391000.0
59.3,2,5,5,1981,8249000.0
24.1,1,9,9,1998,3000000.0
50.7,2,20,25,2017,7962000.0
62.7,2,3,5,1983,6797000.0
31.0,1,5,17,2003,4799000.0
41.2,1,8,9,1992,5594000.0
27.9,1,8,12,2019,4600000.0
48.6,2,3,9,1982,7107000.0
79.7,2,5,5,1974,9871000.0
78.3,3,3,5,1972,8689000.0
38.6,1,5,5,1963,3861000.0
74.8,3,3,5,1973,9165000.0
59.2,2,10,12,2014,8238000.0
57.9,2,7,17,2014,8845000.0
25.0,1,16,17,2023,3633000.0
41.3,1,6,12,2022,5712000.0
111.5,4,4,5,1964,11720000.0
48.7,1,1,9,1998,6375000.0
37.3,1,8,9,1989,5032000.0
24.8,1,3,9,1992,3076000.0
85.2,3,3,12,2002,13285000.0
35.9,1,6,12,2019,5336000.0
40.6,1,4,9,1984,4096000.0
53.3,2,4,9,1979,7197000.0
58.9,2,4,17,2004,8097000.0
61.2,2,10,17,2014,8618000.0
56.1,2,9,9,1975,6340000.0
75.1,3,8,25,2000,9659000.0
76.5,3,19,25,2015,12429000.0
79.2,3,1,9,1991,9408000.0
32.3,1,1,9,1988,3958000.0
70.3,3,1,12,2014,8544000.0
41.5,1,20,25,2013,7167000.0
38.5,1,14,17,2020,6317000.0
76.9,3,4,5,1961,9274000.0
70.3,3,3,9,1977,8561000.0
50.4,2,8,12,2023,8223000.0
70.8,3,8,12,2011,10084000.0
99.0,4,1,5,1983,10101000.0
51.0,2,10,17,2025,7904000.0
52.5,2,1,12,2001,7769000.0
78.4,3,8,17,2007,10789000.0
42.5,1,1,17,2011,6297000.0
40.4,1,7,17,2008,6526000.0
81.7,3,8,9,1988,10743000.0
29.4,1,9,12,2025,5286000.0
38.8,1,4,5,1965,3623000.0
31.8,1,12,12,2016,3674000.0
62.9,2,2,5,1970,8737000.0
98.9,4,9,12,2018,12600000.0
49.8,2,4,9,1995,6674000.0
62.0,2,3,5,1972,8711000.0
108.4,4,4,5,1962,11792000.0
75.1,3,2,5,1962,9682000.0
63.0,2,4,17,2024,9016000.0
79.2,3,9,17,2020,11936000.0
48.9,2,6,12,2013,7018000.0
35.2,1,1,5,1967,4386000.0
39.0,1,5,5,1966,4326000.0
58.1,2,1,5,1963,5409000.0
46.1,2,5,5,1962,4756000.0
70.4,2,6,17,2018,9810000.0
40.8,2,3,9,1976,4649000.0
52.0,1,8,9,1979,6171000.0
37.9,1,2,5,1971,5176000.0
55.8,2,4,9,1976,7755000.0
38.1,1,4,12,2017,5922000.0
57.9,2,11,12,2014,7758000.0
49.2,2,5,9,1990,6009000.0
64.2,2,2,5,1971,6056000.0
40.8,1,9,9,1986,5292000.0
57.9,2,8,9,1978,6633000.0
75.8,3,7,9,1996,11204000.0
100.2,4,21,25,2021,11905000.0
83.3,3,9,12,2007,10569000.0
56.3,2,9,12,2010,7862000.0
35.2,1,2,9,1996,5060000.0
49.5,2,4,9,1996,7777000.0
81.6,3,8,12,2003,9343000.0
32.4,1,1,12,2011,4131000.0
30.5,1,13,17,2020,3956000.0
41.7,1,5,5,1982,5523000.0
59.3,2,8,12,2009,7789000.0
74.0,2,2,9,1983,9211000.0
25.8,1,13,17,2015,3763000.0
71.5,3,8,12,2003,9597000.0
59.1,2,10,12,2025,8695000.0
37.4,1,4,5,1976,4245000.0
39.1,1,9,12,2021,5990000.0
36.9,1,5,5,1977,4076000.0
46.0,2,1,9,1981,5581000.0
39.7,1,4,5,1981,5136000.0
62.7,2,2,12,2008,7858000.0
71.8,3,3,9,1980,10700000.0
52.2,2,3,9,1996,8101000.0
34.6,1,13,17,2019,6490000.0
47.9,2,4,9,1999,6235000.0
70.4,3,2,12,2002,8525000.0
37.8,1,3,9,1989,5444000.0
44.3,1,3,5,1960,5728000.0
54.6,2,14,17,2025,8321000.0
68.5,2,5,5,1983,6463000.0
32.1,1,6,9,1998,4010000.0
65.0,2,4,12,2016,9781000.0
50.2,2,6,12,2008,6558000.0
78.6,3,11,12,2001,8931000.0
46.7,1,1,9,1980,5243000.0
83.2,3,5,5,1984,6528000.0
38.6,1,10,17,2015,5383000.0
53.9,2,8,12,2012,7334000.0
57.7,2,17,17,2005,7809000.0
61.9,2,2,17,2022,9648000.0
82.4,3,6,17,2014,11859000.0
37.5,1,9,9,1999,5400000.0
58.1,2,5,9,1979,7056000.0
29.6,1,4,17,2016,3768000.0
62.1,2,2,9,1983,7845000.0
29.9,1,4,5,1972,3366000.0
78.9,3,3,17,2006,9160000.0
75.7,3,6,17,2015,11150000.0
87.2,3,8,9,1982,9076000.0
39.8,1,5,5,1977,5100000.0
67.3,2,5,9,1979,7239000.0
36.7,1,14,17,2012,5226000.0
90.4,3,3,25,2023,12249000.0
61.3,2,7,9,1997,9125000.0
48.0,2,5,5,1966,5613000.0
54.3,2,6,17,2019,7278000.0
33.5,1,1,9,1987,3920000.0
48.2,2,4,12,2001,7423000.0
30.8,1,22,25,2025,5460000.0
100.0,4,3,5,1978,9935000.0
67.9,3,6,12,2013,10614000.0
46.2,2,3,5,1973,6238000.0
75.6,3,3,9,1983,9369000.0
40.0,1,10,17,2003,5606000.0
92.0,3,6,9,1991,10965000.0
47.6,1,25,25,2025,6100000.0
56.3,2,9,12,2019,8503000.0
59.0,2,2,9,1990,7523000.0
41.9,1,4,9,1998,6056000.0
58.3,2,9,9,1982,7253000.0
36.0,1,4,9,1989,6006000.0
97.1,4,2,5,1977,12457000.0
37.2,1,3,9,1984,5115000.0
57.5,2,3,9,1978,5559000.0
68.1,3,16,17,2006,9506000.0
42.8,1,11,12,2023,7588000.0
62.7,2,10,17,2016,8666000.0
61.4,2,1,5,1967,7865000.0
30.4,1,2,9,1975,4011000.0
87.3,3,3,12,2021,12807000.0
34.0,1,2,9,1995,4189000.0
30.3,1,3,5,1969,4240000.0
67.3,2,8,17,2014,8840000.0
53.0,2,14,17,2022,7390000.0
80.3,3,6,12,2005,8721000.0
75.6,3,2,5,1969,9400000.0
45.7,2,15,17,2000,6549000.0
49.6,2,10,12,2005,6861000.0
45.2,1,17,17,2012,6764000.0
35.8,1,17,17,2002,5100000.0
56.1,2,12,17,2011,7651000.0
77.3,3,10,12,2014,9879000.0
32.0,1,4,5,1981,3410000.0
29.3,1,9,12,2006,4120000.0
62.9,2,9,12,2005,7555000.0
36.3,1,5,17,2008,5325000.0
58.6,2,4,5,1975,6992000.0
57.7,2,4,5,1971,6590000.0
47.0,2,16,17,2008,7262000.0
35.4,1,9,17,2007,4587000.0
81.1,3,25,25,2004,8367000.0
30.8,1,3,17,2025,4643000.0
77.7,3,5,12,2002,9507000.0
44.1,2,3,12,2003,6117000.0
86.4,3,17,17,2010,10180000.0
66.8,2,12,12,2009,9287000.0
45.7,1,10,12,2007,5930000.0
66.0,3,2,5,1968,6758000.0
63.4,2,8,9,1987,8617000.0
21.8,1,11,17,2023,3321000.0
43.3,1,8,9,1993,5175000.0
57.2,2,3,9,1997,6918000.0
53.6,2,7,9,1985,6548000.0
63.7,2,7,9,1998,7573000.0
56.9,2,2,9,1977,6763000.0
51.2,2,9,9,1975,5749000.0
81.6,3,19,25,2022,10603000.0
65.7,2,2,12,2013,9984000.0
41.3,1,4,5,1978,4705000.0
82.3,3,3,5,1960,10107000.0
27.5,1,2,12,2022,4102000.0
52.2,2,8,9,1986,6215000.0
58.1,2,3,17,2013,8738000.0
67.6,2,5,12,2014,9717000.0
31.8,1,11,17,2006,4899000.0
44.4,1,8,9,1978,4506000.0
45.2,2,7,12,2013,6783000.0
110.2,4,6,9,1992,12798000.0
64.5,2,14,25,2015,9311000.0
68.5,2,1,12,2025,9133000.0
45.2,1,1,9,1988,6125000.0
41.9,1,1,9,1995,4198000.0
35.1,1,2,5,1970,4982000.0
32.8,1,8,12,2024,5396000.0
55.8,2,8,9,1980,7029000.0
33.3,1,7,12,2014,4217000.0
40.0,1,6,9,1984,4343000.0
62.3,2,4,12,2011,8325000.0
73.9,3,1,17,2008,9578000.0
84.3,3,15,17,2016,11776000.0
59.1,2,15,17,2017,9062000.0
34.3,1,1,5,1970,3221000.0
63.8,2,4,5,1965,7409000.0
31.8,1,3,12,2018,5298000.0
49.4,2,7,9,1976,6892000.0
73.1,3,5,9,1996,8238000.0
55.4,2,5,5,1982,6358000.0
109.9,4,4,9,1994,13116000.0
75.2,2,1,5,1972,7585000.0
65.0,2,14,17,2025,10597000.0
36.1,1,8,9,1983,6031000.0
63.6,3,2,12,2011,7745000.0
33.4,1,1,5,1975,3921000.0
91.7,3,4,12,2018,13299000.0
44.6,1,3,9,1976,5784000.0
25.3,1,5,17,2015,4255000.0
61.4,3,5,17,2004,8485000.0
42.5,1,5,9,1999,4649000.0
84.9,3,20,25,2016,10162000.0
32.8,1,24,25,2005,4178000.0
70.2,3,12,17,2023,9326000.0
65.5,2,1,17,2006,8065000.0
57.4,2,7,9,1980,6969000.0
55.0,2,1,12,2002,5524000.0
37.2,1,2,5,1984,4070000.0
76.4,3,3,5,1980,7233000.0
42.0,1,7,25,2014,5244000.0
68.5,2,1,9,1990,8790000.0
56.7,2,3,17,2016,7965000.0
56.7,2,6,17,2008,7175000.0
29.8,1,11,17,2025,3715000.0
37.7,1,18,25,2008,4890000.0
42.8,1,2,9,1991,6103000.0
73.2,3,2,5,1966,8625000.0
32.0,1,5,9,1999,4339000.0
107.5,4,5,5,1961,10549000.0
41.4,1,2,5,1965,4065000.0
29.4,1,6,9,1984,3535000.0
57.2,2,15,17,2016,8718000.0
31.5,1,5,12,2013,4325000.0
55.4,2,4,9,1977,7881000.0
77.5,3,7,12,2015,12091000.0
43.0,1,4,9,1990,5495000.0
83.3,3,5,5,1964,8580000.0
64.5,2,1,17,2015,10205000.0
33.8,1,1,12,2022,5032000.0
38.6,1,14,17,2004,5520000.0
68.4,3,3,5,1983,8483000.0
30.0,1,2,17,2004,4324000.0
66.4,3,6,12,2005,8867000.0
64.6,2,1,12,2017,7525000.0
46.9,1,6,12,2011,6576000.0
58.1,2,5,17,2020,7296000.0
79.3,3,7,12,2006,11423000.0
60.3,2,1,12,2016,7732000.0
66.3,2,13,25,2009,10033000.0
75.1,3,1,17,2008,7986000.0
38.5,1,7,9,1983,5707000.0
70.7,3,3,17,2023,11470000.0
70.6,3,9,9,1985,6942000.0
62.8,2,1,9,1999,7233000.0
71.4,3,8,12,2013,9471000.0
54.7,2,17,25,2004,6445000.0
61.9,2,13,25,2006,8365000.0
55.2,2,5,9,1991,7593000.0
62.1,2,10,12,2022,8746000.0
61.2,2,8,9,1983,6379000.0
38.2,1,22,25,2018,6179000.0
45.6,2,23,25,2024,6252000.0
39.0,1,11,12,2020,5496000.0
48.9,1,6,17,2012,8378000.0
34.1,1,6,17,2008,5117000.0
95.2,3,5,12,2012,12039000.0
60.5,2,5,5,1973,6084000.0
49.2,2,2,9,1982,6755000.0
38.2,1,7,12,2013,6129000.0
62.9,2,4,12,2012,8487000.0
30.4,1,1,9,1997,3299000.0
38.7,1,5,25,2009,5825000.0
55.1,2,3,5,1981,7276000.0
52.8,2,4,12,2001,6909000.0
34.7,1,7,12,2011,4510000.0
48.9,2,5,12,2015,7050000.0
62.1,3,4,12,2006,8726000.0
29.6,1,1,9,1976,3186000.0
37.3,1,3,5,1975,4790000.0
53.4,2,10,12,2021,8144000.0
39.1,1,6,12,2005,6214000.0
104.6,4,1,5,1975,10237000.0
55.0,2,14,17,2024,7256000.0
61.3,2,4,9,1987,7795000.0
73.5,2,12,12,2009,11461000.0
52.4,2,9,17,2019,6305000.0
42.9,1,4,5,1968,3992000.0
73.1,3,2,5,1961,7936000.0
58.6,2,6,17,2020,8267000.0
30.0,1,4,12,2015,4360000.0
57.2,2,10,12,2002,7615000.0
32.4,1,12,17,2021,5417000.0
35.8,1,13,17,2001,5000000.0
61.0,2,19,25,2009,9269000.0
51.3,2,6,12,2024,5746000.0
48.7,2,4,9,1994,6087000.0
34.3,1,3,9,1997,4345000.0
62.4,2,4,5,1964,5539000.0
34.9,1,3,12,2007,5069000.0
73.2,2,2,9,1986,9237000.0
73.7,2,19,25,2003,9629000.0
57.5,2,12,12,2013,7696000.0
91.1,3,10,12,2022,13167000.0
62.0,3,1,9,1989,7684000.0
98.4,4,3,5,1980,12165000.0
101.9,4,1,5,1962,10103000.0
77.6,3,4,9,1998,12411000.0
108.5,4,3,5,1981,11764000.0
70.1,3,8,12,2014,8400000.0
60.0,2,17,17,2003,8729000.0
47.9,1,1,17,2014,7563000.0
23.1,1,7,12,2024,3324000.0
72.5,3,5,9,1983,10044000.0
68.4,2,12,17,2017,9386000.0
72.1,3,16,17,2025,11042000.0
40.1,1,1,5,1972,4738000.0
58.2,2,15,17,2008,7627000.0
50.8,2,7,9,1978,7399000.0
67.9,3,17,17,2024,11122000.0
38.2,1,3,25,2012,5030000.0
85.2,3,3,5,1969,9918000.0
81.0,3,6,17,2007,11923000.0
30.0,1,6,12,2013,3586000.0
62.9,2,15,25,2015,9070000.0
29.1,1,7,9,1993,3294000.0
42.0,1,11,17,2025,6910000.0
56.3,2,3,5,1966,6597000.0
32.6,1,1,9,1986,3715000.0
35.7,1,2,5,1972,3715000.0
76.2,3,22,25,2014,9935000.0
58.3,2,8,17,2014,8785000.0
60.0,2,8,17,2017,8661000.0
43.3,1,21,25,2001,6798000.0
91.0,3,5,5,1973,11188000.0
76.9,3,5,9,1994,10891000.0
63.7,2,3,5,1966,7003000.0
78.8,3,7,9,1994,10365000.0
75.3,3,9,9,1976,7622000.0
61.5,2,9,9,1976,6221000.0
48.3,2,1,9,1979,6004000.0
29.5,1,1,5,1962,2751000.0
29.6,1,2,5,1962,3030000.0
39.4,1,4,5,1960,4634000.0
23.4,1,12,25,2018,3419000.0
27.7,1,11,17,2019,4099000.0
67.3,3,21,25,2011,11350000.0
38.5,1,1,9,1996,4286000.0
96.7,4,4,9,1980,11789000.0
56.1,2,12,17,2020,8298000.0
40.9,1,1,9,1994,5519000.0
58.5,2,2,9,1980,6688000.0
34.3,1,2,9,1987,4430000.0
90.7,4,4,5,1980,10656000.0
82.5,3,8,9,1984,8643000.0
23.8,1,2,9,1975,2440000.0
80.1,3,9,12,2015,11129000.0
77.4,2,4,5,1973,10542000.0
40.7,1,9,9,1992,5037000.0
54.8,2,2,17,2013,7651000.0
61.5,2,1,5,1984,7797000.0
52.4,1,9,9,1984,6393000.0
83.7,3,2,17,2019,12756000.0
49.5,1,3,5,1981,8064000.0
53.8,2,1,5,1964,5250000.0
35.6,1,1,9,1976,3956000.0
105.2,4,2,9,1991,13339000.0
74.5,3,7,12,2000,11219000.0
32.9,1,6,17,2000,4543000.0
43.0,1,4,5,1965,5504000.0
39.9,1,11,12,2025,6368000.0
75.4,3,2,12,2006,10054000.0
28.4,1,4,5,1966,3262000.0
74.1,3,2,12,2024,10030000.0
74.1,3,1,9,1990,10942000.0
59.8,2,3,9,1993,6647000.0
31.1,1,4,5,1968,3220000.0
54.9,2,5,9,1975,6820000.0
53.1,2,5,9,1992,7089000.0
61.3,2,15,17,2006,8868000.0
82.0,2,2,5,1977,9158000.0
58.6,2,8,9,1984,6643000.0
49.7,2,9,9,1994,6053000.0
78.7,3,12,17,2001,11296000.0
38.2,1,7,12,2010,4992000.0
62.8,2,5,12,2017,9240000.0
58.5,3,10,17,2010,7576000.0
36.2,1,8,17,2013,4518000.0
62.0,2,6,9,1987,6921000.0
67.0,3,4,12,2000,9579000.0
59.6,2,16,17,2024,8338000.0
43.8,1,12,25,2009,7137000.0
52.5,1,9,17,2014,7732000.0
40.0,1,9,9,1993,4448000.0
40.2,1,2,5,1976,5295000.0
105.2,4,3,9,1984,11445000.0
49.5,2,11,17,2021,7012000.0
51.8,1,6,9,1982,7451000.0
77.6,3,6,9,1997,8747000.0
54.4,2,15,17,2006,7208000.0
46.6,1,6,9,1992,5610000.0
54.5,2,5,17,2003,6580000.0
39.6,1,5,9,1980,4830000.0
98.9,4,2,9,1976,10312000.0
51.4,2,7,9,1987,6400000.0
76.8,3,12,17,2020,11599000.0
37.9,1,4,5,1971,4305000.0
79.0,3,3,5,1964,7507000.0
56.7,1,24,25,2018,9060000.0
105.3,4,4,5,1961,10329000.0
74.8,3,11,12,2010,12076000.0
60.1,2,4,12,2022,8518000.0
83.2,3,8,9,1982,9948000.0
78.0,3,1,12,2003,7168000.0
88.1,3,9,9,1978,8805000.0
37.4,1,7,12,2010,4201000.0
42.0,2,2,9,1988,5560000.0
79.2,3,11,12,2008,10637000.0
79.5,3,4,5,1979,10105000.0
65.2,2,6,12,2025,10532000.0
63.8,3,3,5,1973,8133000.0
40.1,1,5,9,1977,4950000.0
85.2,3,6,9,1987,10650000.0
40.7,1,4,5,1973,5338000.0
43.1,1,10,17,2016,5911000.0
52.2,2,8,9,1977,5789000.0
63.3,2,6,25,2014,10465000.0
51.6,2,25,25,2020,5890000.0
51.6,2,12,12,2001,6996000.0
43.0,1,1,5,1980,5124000.0
53.2,1,9,9,1999,6240000.0
92.0,3,6,17,2009,11672000.0
61.5,2,9,9,1996,7499000.0
48.5,2,3,5,1974,5981000.0
52.1,2,5,12,2018,7848000.0
77.6,3,2,17,2020,10982000.0
38.4,2,13,17,2011,5538000.0
27.6,1,5,5,1976,3514000.0
84.3,3,8,12,2015,12457000.0
112.7,4,4,9,1982,15237000.0
63.6,2,6,9,1999,9467000.0
100.8,4,6,17,2004,13009000.0
61.4,2,5,9,1999,8807000.0
58.1,2,1,9,1998,7316000.0
28.5,1,3,5,1974,3608000.0
61.6,2,7,17,2007,7836000.0
43.9,1,15,17,2017,6673000.0
29.1,1,8,12,2020,3494000.0
26.5,1,17,17,2007,4007000.0
32.1,1,2,5,1978,4215000.0
67.3,2,7,9,1991,8629000.0
65.0,2,4,9,1978,7656000.0
33.7,1,1,5,1963,3818000.0
95.2,4,5,9,1994,13923000.0
38.9,1,8,25,2019,6084000.0
51.7,2,5,5,1968,6858000.0
40.3,1,2,9,1988,5767000.0
35.6,1,4,9,1975,4096000.0
20.0,1,2,9,1983,2722000.0
57.2,2,23,25,2022,8782000.0
59.8,3,7,9,1987,6814000.0
39.8,1,3,9,1995,5222000.0
46.6,2,14,17,2017,6466000.0
26.1,1,5,5,1969,3046000.0
76.6,3,7,9,1978,8862000.0
74.0,3,1,9,1989,8551000.0
38.0,1,1,12,2003,5045000.0
48.1,2,9,25,2019,7917000.0
113.5,4,14,17,2010,15805000.0
62.4,2,5,9,1986,7395000.0
66.1,2,13,17,2012,11378000.0
54.1,2,1,5,1961,5136000.0
51.9,2,5,5,1967,5533000.0
113.4,4,9,9,1978,13141000.0
106.9,4,4,9,1983,16231000.0
75.8,3,3,12,2001,10375000.0
59.4,2,1,12,2022,7393000.0
55.9,2,2,25,2004,6432000.0
64.7,2,3,12,2004,7385000.0
104.3,4,4,12,2022,14444000.0
59.4,2,3,5,1963,7171000.0
49.8,2,1,5,1978,4728000.0
34.4,1,6,12,2008,5075000.0
57.2,2,7,9,1986,6333000.0
91.2,4,2,17,2002,10576000.0
58.9,2,1,5,1964,6484000.0
27.3,1,1,5,1961,2659000.0
37.8,1,4,9,1997,5897000.0
63.5,2,3,9,1987,7655000.0
83.5,3,2,5,1966,10434000.0
116.4,4,14,17,2020,19599000.0
76.2,3,3,5,1967,7970000.0
55.9,2,6,12,2024,10376000.0
50.8,2,3,9,1994,6713000.0
47.0,2,1,5,1970,4693000.0
56.4,2,4,9,1986,6976000.0
45.8,2,1,17,2017,5734000.0
50.7,2,2,9,1992,7564000.0
59.5,2,10,17,2015,9685000.0
35.1,1,4,5,1979,5058000.0
33.1,1,4,17,2021,4375000.0
72.3,3,9,9,1980,8407000.0
80.4,3,7,12,2017,9534000.0
61.1,2,2,12,2016,9714000.0
44.8,1,3,25,2017,6377000.0
77.1,3,4,9,1998,10523000.0
52.6,2,4,5,1980,6199000.0
56.0,2,2,5,1962,5260000.0
50.5,2,16,17,2008,7689000.0
56.6,2,3,12,2006,8609000.0
53.4,2,11,17,2023,8031000.0
96.5,3,9,9,1996,9319000.0
43.9,1,8,9,1981,6070000.0
42.8,1,1,5,1978,4527000.0
38.8,1,15,25,2000,5700000.0
49.0,1,5,12,2000,6509000.0
20.0,1,3,25,2000,2685000.0
38.2,1,4,9,1985,5251000.0
30.6,1,12,12,2022,4069000.0
29.9,1,5,12,2017,4398000.0
42.1,1,9,9,1987,5553000.0
40.5,1,14,17,2021,7485000.0
59.1,2,19,25,2014,8403000.0
65.9,2,7,17,2016,10314000.0
46.9,1,16,17,2009,6000000.0
44.1,2,6,9,1982,6457000.0
101.3,4,4,9,1995,11554000.0
80.7,3,5,25,2008,10783000.0
46.6,1,2,5,1978,6215000.0
80.1,3,11,17,2017,10363000.0
65.0,2,7,17,2007,10034000.0
29.2,1,4,12,2004,3872000.0
26.6,1,18,25,2013,4242000.0
39.0,1,6,9,1987,5703000.0
54.4,2,2,9,1975,6978000.0
58.9,2,2,5,1970,7470000.0
51.9,2,2,9,1986,8290000.0
34.7,1,7,9,1980,4628000.0
41.4,1,1,9,1986,4955000.0
36.8,1,10,17,2002,5357000.0
51.9,2,21,25,2007,8149000.0
96.8,4,1,5,1981,12534000.0
75.0,3,6,9,1976,8698000.0
104.8,4,7,25,2005,12320000.0
55.6,2,1,5,1962,6364000.0
61.4,2,1,5,1966,5545000.0
55.6,2,1,5,1975,6224000.0
64.5,2,3,12,2016,9596000.0
56.3,2,5,5,1971,6297000.0
74.9,3,20,25,2014,10337000.0
66.2,2,2,9,1988,7106000.0
35.4,1,1,12,2000,4064000.0
82.0,3,4,9,1986,11067000.0
71.7,3,7,9,1994,7291000.0
59.0,2,11,12,2022,8643000.0
62.1,2,9,17,2019,8788000.0
32.0,1,8,17,2013,3773000.0
62.5,2,8,12,2015,10510000.0
34.9,1,5,25,2024,4810000.0
44.6,1,12,17,2014,6955000.0
51.9,2,1,17,2007,6202000.0
34.0,1,1,5,1980,3587000.0
56.2,2,2,5,1960,6190000.0
73.3,3,6,9,1987,8761000.0
38.7,1,10,12,2002,5349000.0
58.7,2,5,9,1998,7259000.0
56.9,2,8,9,1986,6517000.0
37.9,1,3,17,2006,5971000.0
49.5,2,12,17,2007,6901000.0
50.1,2,12,25,2016,7190000.0
59.4,2,7,9,1992,7079000.0
65.4,3,11,12,2009,10291000.0
44.3,2,4,9,1989,5672000.0
97.5,4,5,5,1982,8799000.0
52.8,2,1,5,1980,6059000.0
40.4,1,6,9,1995,5103000.0
55.6,2,4,9,1984,7664000.0
39.1,1,9,17,2008,6230000.0
64.7,2,2,5,1960,7972000.0
64.1,2,15,17,2020,8966000.0
60.5,2,6,12,2022,8839000.0
36.4,1,8,9,1979,4755000.0
51.5,2,5,9,1989,7245000.0
45.7,1,1,9,1988,4891000.0
48.2,2,8,12,2025,7271000.0
85.4,3,9,9,1985,11829000.0
111.8,4,1,5,1982,11163000.0
38.3,1,2,5,1976,4802000.0
52.3,2,12,12,2020,9190000.0
55.2,2,18,25,2013,7687000.0
80.9,3,4,9,1980,8222000.0
53.2,2,15,17,2021,7786000.0
25.6,1,2,12,2003,4226000.0
57.9,2,2,25,2012,9099000.0
61.8,2,10,17,2020,8175000.0
63.3,2,3,12,2023,9779000.0
74.0,3,8,12,2021,10360000.0
39.5,1,7,17,2016,6363000.0
102.8,4,3,9,1995,11970000.0
26.7,1,3,9,1986,3686000.0
97.6,4,2,5,1982,13626000.0
79.0,3,6,17,2011,7998000.0
59.0,2,17,17,2023,8807000.0
67.3,2,4,5,1963,8722000.0
38.2,1,4,12,2001,4524000.0
31.3,1,3,9,1994,3956000.0
29.3,1,5,5,1965,3190000.0
45.5,1,24,25,2005,6014000.0
69.6,2,2,9,1996,8518000.0
28.7,1,1,5,1960,2894000.0
72.3,3,8,12,2010,10709000.0
69.2,2,16,17,2022,11747000.0
67.7,2,5,5,1982,9102000.0
62.7,2,3,12,2020,10108000.0
35.0,1,4,12,2011,6050000.0
31.0,1,2,5,1963,4407000.0
31.0,1,2,5,1975,3943000.0
76.6,3,4,12,2018,12335000.0
56.7,2,6,9,1985,7500000.0
25.4,1,21,25,2010,3616000.0
71.2,3,15,17,2012,9748000.0
36.5,1,17,25,2012,5895000.0
54.9,2,1,9,1982,7093000.0
50.2,2,6,25,2010,7489000.0
49.6,2,3,9,1990,6179000.0
76.0,3,3,9,1987,8959000.0
68.7,3,5,5,1983,6474000.0
65.7,2,5,5,1962,7367000.0
26.9,1,1,12,2010,3626000.0
80.0,3,1,9,1995,8273000.0
71.9,2,3,9,1982,9428000.0
30.3,1,8,12,2009,4591000.0
82.5,2,1,9,1996,8417000.0
28.8,1,10,12,2017,4169000.0
38.5,1,4,9,1991,5905000.0
76.3,3,9,17,2006,9599000.0
61.9,2,14,17,2017,8988000.0
34.7,1,4,9,1984,4596000.0
49.7,2,8,9,1994,6542000.0
84.4,3,7,9,1996,11624000.0
34.0,1,3,17,2012,5453000.0
53.0,2,7,9,1981,7442000.0
70.3,3,7,9,1997,8812000.0
29.9,1,2,5,1966,3773000.0
41.8,2,3,9,1994,5980000.0
27.2,1,2,9,1985,3520000.0
58.1,2,15,17,2009,7573000.0
72.7,3,9,9,1986,8645000.0
28.1,1,1,9,1987,3139000.0
72.4,3,7,17,2011,9223000.0
80.4,3,15,17,2011,11261000.0
41.9,1,2,9,1980,5264000.0
58.3,2,8,9,1977,7260000.0
28.0,1,7,9,1982,3057000.0
84.3,3,12,25,2016,11576000.0
57.4,2,5,5,1972,5046000.0
52.3,2,8,25,2007,6524000.0
51.8,2,2,12,2004,7065000.0
59.8,2,2,12,2023,9946000.0
56.6,3,5,5,1963,6280000.0
59.1,2,1,9,1990,6962000.0
72.4,3,6,9,1992,8826000.0
63.1,2,4,5,1963,7043000.0
54.1,1,6,12,2010,8899000.0
73.1,3,23,25,2007,8768000.0
62.7,2,3,12,2025,8691000.0
59.3,2,11,17,2000,8883000.0
102.5,4,5,5,1972,10525000.0
24.8,1,8,9,1995,4050000.0
54.1,2,5,5,1981,6849000.0
41.8,1,1,12,2003,5935000.0
66.9,2,6,25,2003,7678000.0
89.5,3,7,12,2003,13133000.0
97.0,4,3,5,1972,9936000.0
63.0,2,4,9,1993,8872000.0
75.0,3,2,12,2015,10062000.0
80.3,3,9,9,1988,9708000.0
61.5,2,16,17,2009,7681000.0
31.6,1,17,17,2004,3530000.0
61.3,2,8,12,2014,8914000.0
103.2,4,3,9,1980,11636000.0
102.6,4,4,9,1993,11494000.0
45.8,2,4,5,1973,4577000.0
73.1,3,5,9,1985,6578000.0
32.6,1,1,9,1977,3899000.0
52.5,1,6,12,2024,7861000.0
98.5,4,10,12,2001,11777000.0
34.4,1,2,5,1965,4192000.0
33.2,1,6,9,1998,5065000.0
54.9,2,4,5,1967,6582000.0
60.2,2,4,5,1960,6490000.0
52.5,2,16,17,2013,9089000.0
41.0,1,3,5,1975,4804000.0
69.0,3,1,9,1991,6728000.0
68.0,3,5,5,1967,7374000.0
59.6,2,13,17,2016,8385000.0
72.9,2,10,12,2012,11342000.0
46.7,2,2,9,1993,5814000.0
49.6,2,12,12,2008,6482000.0
61.3,2,10,17,2002,7642000.0
51.2,2,13,25,2017,8021000.0
39.2,1,2,9,1975,4976000.0
45.1,1,11,17,2012,6433000.0
61.0,2,13,25,2012,8540000.0
56.3,2,19,25,2011,7953000.0
59.8,2,8,12,2000,6931000.0
76.9,3,9,12,2009,11670000.0
59.7,2,8,9,1993,8711000.0
86.8,3,5,17,2021,12420000.0
31.6,1,3,12,2006,4494000.0
49.7,2,3,12,2013,6385000.0
80.2,3,7,9,1980,11298000.0
50.1,2,13,17,2005,7951000.0
